Position Title,Agency,Location,Grade,Salary Min,Salary Max,Job Code,Opening Date,Closing Date,Job URL
Regulatory Scientific Reviewer (Pharmaceutical Scientist),Food and Drug Administration,"College Park, Maryland",AD,121785,169583,0601,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861143000
Regulatory Scientific Reviewer (Pharmaceutical Scientist),Food and Drug Administration,"Silver Spring, Maryland",AD,121785,169583,0601,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861116500
Regulatory Scientific Reviewer (Pharmacologist),Food and Drug Administration,"Silver Spring, Maryland",AD,121785,169583,0405,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861142700
Regulatory Scientific Reviewer (Regulatory Health Project Manager),Food and Drug Administration,"Silver Spring, Maryland",AD,70623,93645,0601,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861150900
Regulatory Scientific Reviewer (Regulatory Specialist),Food and Drug Administration,"White Oak, Maryland",AD,121785,169583,0696,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861153100
Regulatory Scientific Reviewer (Toxicologist),Food and Drug Administration,"Silver Spring, Maryland",AD,121785,169583,0415,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861143700
Regulatory Scientific Reviewer (Veterinary Medical Officer),Food and Drug Administration,"College Park, Maryland",AD,121785,169583,0701,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861151000
"Regulatory Scientific Reviewer, (Supervisory Veterinary Medical Officer)",Food and Drug Administration,"College Park, Maryland",AD,143913,197200,0701,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861149900
Regulatory Specialist,Food and Drug Administration,"Silver Spring, Maryland",AD,121785,169583,0696,2026-03-19,2026-03-25,https://www.usajobs.gov:443/job/861715100
Staff Director (Supervisory Regulatory Counsel),Food and Drug Administration,"College Park, Maryland",AD,169279,259265,0301,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859420400
Statistician,Food and Drug Administration,"Silver Spring, Maryland",AD,121785,191352,1530,2026-03-05,2026-03-11,https://www.usajobs.gov:443/job/859988500
Supervisory Consumer Safety Officer (Division Director),Food and Drug Administration,"Lima, Peru",GS,126384,164301,0696,2026-04-07,2026-04-20,https://www.usajobs.gov:443/job/863943200
Supervisory Criminal Investigator (Special Agent in Charge),Food and Drug Administration,"Plantation, Florida",GS,126384,164301,1811,2026-03-10,2026-03-16,https://www.usajobs.gov:443/job/860411200
Supervisory Criminal Investigator (Special Agent in Charge),Food and Drug Administration,"Silver Spring, Maryland",GS,169279,197200,1811,2026-03-10,2026-03-16,https://www.usajobs.gov:443/job/860523400
Supervisory Microbiologist,Food and Drug Administration,"Silver Spring, Maryland",GS,143913,187093,0403,2026-03-09,2026-03-13,https://www.usajobs.gov:443/job/860228000
Management and Program Analyst,Health Resources and Services Administration,"Rockville, Maryland",GS,169279,197200,0343,2026-02-17,2026-02-20,https://www.usajobs.gov:443/job/857915800
Organ Donation and Transplantation Transformation Fellowship,Health Resources and Services Administration,"Anywhere in the U.S. (remote job), United States",GS,142488,195200,0301,2026-02-19,2026-02-23,https://www.usajobs.gov:443/job/858275900
Program Analyst (Senior Advisor),Health Resources and Services Administration,"Rockville, Maryland",GS,143913,187093,0343,2026-04-08,2026-04-12,https://www.usajobs.gov:443/job/864231600
Statistician,Health Resources and Services Administration,"Rockville, Maryland",GS,169279,197200,1530,2026-02-04,2026-02-08,https://www.usajobs.gov:443/job/856536100
Advanced Practice Nurse (Midwife),Indian Health Service,"Camp Verde, Arizona",GS,117383,164017,0610,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856124800
Advanced Practice Nurse (Nurse Practitioner),Indian Health Service,"Chinle, Arizona",GS,135038,175551,0610,2025-10-23,2026-01-20,https://www.usajobs.gov:443/job/848790700
Certified Registered Nurse Anesthetist,Indian Health Service,"Chinle, Arizona",GS,154384,232862,0610,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856146600
Clinical Laboratory Scientist,Indian Health Service,"Camp Verde, Arizona",GS,107814,140165,0644,2026-02-02,2026-04-03,https://www.usajobs.gov:443/job/856240000
Clinical Laboratory Scientist,Indian Health Service,"Chinle, Arizona",GS,72128,138763,0644,2025-10-23,2026-01-20,https://www.usajobs.gov:443/job/848794800
Clinical Laboratory Scientist,Indian Health Service,"Chinle, Arizona",GS,72849,94706,0644,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856276300
Clinical Laboratory Scientist,Indian Health Service,"Chinle, Arizona",GS,89109,115848,0644,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856278400
Clinical Laboratory Scientist,Indian Health Service,"Chinle, Arizona",GS,72849,94706,0644,2026-02-06,2026-05-04,https://www.usajobs.gov:443/job/856845000
Clinical Laboratory Scientist,Indian Health Service,"Chinle, Arizona",GS,89109,115848,0644,2026-02-06,2026-05-04,https://www.usajobs.gov:443/job/856846000
Clinical Laboratory Scientist,Indian Health Service,"Chinle, Arizona",GS,107814,140165,0644,2026-02-06,2026-05-04,https://www.usajobs.gov:443/job/856846800
Clinical Laboratory Scientist,Indian Health Service,"Mahnomen, Minnesota",GS,72128,138763,0644,2025-11-25,2026-01-20,https://www.usajobs.gov:443/job/850974900
Clinical Psychologist,Indian Health Service,"Chinle, Arizona",GS,121534,157996,0180,2025-12-11,2025-12-31,https://www.usajobs.gov:443/job/852044800
Clinical Psychologist,Indian Health Service,"Chinle, Arizona",GS,122749,159575,0180,2026-01-28,2026-04-28,https://www.usajobs.gov:443/job/855758900
Clinical Psychologist,Indian Health Service,"Chinle, Arizona",GS,103225,134195,0180,2026-02-02,2026-05-01,https://www.usajobs.gov:443/job/856246900
Clinical Psychologist,Indian Health Service,"Chinle, Arizona",GS,86123,111966,0180,2026-02-04,2026-05-04,https://www.usajobs.gov:443/job/856437700
Clinical Psychologist,Indian Health Service,"Chinle, Arizona",GS,86123,111966,0180,2026-02-06,2026-05-06,https://www.usajobs.gov:443/job/856926200
Community Health Dental Hygienist,Indian Health Service,"Camp Verde, Arizona",GS,84371,100193,0682,2026-03-18,2026-06-30,https://www.usajobs.gov:443/job/861686800
Contact Representative,Indian Health Service,"Camp Verde, Arizona",GS,45409,59031,0962,2026-03-24,2026-06-30,https://www.usajobs.gov:443/job/862329400
Contact Representative,Indian Health Service,"Camp Verde, Arizona",GS,50460,65599,0962,2026-03-24,2026-06-30,https://www.usajobs.gov:443/job/862329600
Contact Representative,Indian Health Service,"Camp Verde, Arizona",GS,55882,72644,0962,2026-03-24,2026-06-30,https://www.usajobs.gov:443/job/862329800
Contact Representative (Benefits),Indian Health Service,"Camp Verde, Arizona",GS,50460,65599,0962,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858463100
Contact Representative (Benefits),Indian Health Service,"Camp Verde, Arizona",GS,55882,72644,0962,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858464300
Contact Representative (Benefits),Indian Health Service,"Camp Verde, Arizona",GS,45409,59031,0962,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858469000
Contract Specialist,Indian Health Service,"Anchorage, Alaska",GS,73939,137000,1102,2026-03-04,2026-03-17,https://www.usajobs.gov:443/job/859800000
Custodial Worker,Indian Health Service,"Parker, Arizona",WG,15.06,24.57,3566,2025-10-15,2026-01-16,https://www.usajobs.gov:443/job/848180800
Custodial Worker (Housekeeping Aid),Indian Health Service,"Hemet, California",WG,15.45,25.45,3566,2026-04-01,2026-04-15,https://www.usajobs.gov:443/job/863563700
Custodial Worker (Housekeeping),Indian Health Service,"Camp Verde, Arizona",WG,14.75,25.45,3566,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856158300
Dental Assistant,Indian Health Service,"Camp Verde, Arizona",GS,38090,56610,0681,2026-02-19,2026-05-31,https://www.usajobs.gov:443/job/858179600
Dental Assistant,Indian Health Service,"Chinle, Arizona",GS,37713,56053,0681,2025-11-18,2026-01-31,https://www.usajobs.gov:443/job/850354800
Dental Assistant (EF),Indian Health Service,"Camp Verde, Arizona",GS,47675,61977,0681,2026-02-19,2026-05-31,https://www.usajobs.gov:443/job/858179900
Dental Assistant (EF),Indian Health Service,"Camp Verde, Arizona",GS,52368,68078,0681,2026-02-19,2026-05-31,https://www.usajobs.gov:443/job/858181400
Dental Hygienist,Indian Health Service,"Chinle, Arizona",GS,68293,89817,0682,2025-12-09,2026-01-31,https://www.usajobs.gov:443/job/852013900
Dental Hygienist,Indian Health Service,"Chinle, Arizona",GS,68972,90695,0682,2026-02-19,2026-05-31,https://www.usajobs.gov:443/job/858178500
Dentist,Indian Health Service,"Chinle, Arizona",GS,123077,315000,0680,2025-11-17,2026-01-31,https://www.usajobs.gov:443/job/850225800
Dentist,Indian Health Service,"Chinle, Arizona",GS,123077,315000,0680,2026-02-02,2026-05-01,https://www.usajobs.gov:443/job/856277100
Dentist,Indian Health Service,"Chinle, Arizona",GS,123077,315000,0680,2026-03-19,2026-06-19,https://www.usajobs.gov:443/job/861901100
Dentist,Indian Health Service,"Chinle, Arizona",GS,175000,315000,0680,2026-03-19,2026-06-19,https://www.usajobs.gov:443/job/861901300
Dentist,Indian Health Service,"Chinle, Arizona",GS,175000,315000,0680,2026-03-19,2026-06-19,https://www.usajobs.gov:443/job/861901400
Dietitian,Indian Health Service,"Mashpee, Massachusetts",GS,61722,80243,0630,2026-03-18,2026-04-30,https://www.usajobs.gov:443/job/861539000
Engineering Technician (Civil),Indian Health Service,"Polacca, Arizona",GS,50460,74935,0802,2026-02-26,2026-03-19,https://www.usajobs.gov:443/job/859191100
Engineering Technician (Civil),Indian Health Service,"Polacca, Arizona",GS,50460,74935,0802,2026-02-26,2026-03-19,https://www.usajobs.gov:443/job/859191700
Engineering Technician (Civil),Indian Health Service,"Polacca, Arizona",GS,55882,82983,0802,2026-02-26,2026-03-19,https://www.usajobs.gov:443/job/859192200
Engineering Technician (Civil),Indian Health Service,"Polacca, Arizona",GS,55882,82983,0802,2026-02-26,2026-03-19,https://www.usajobs.gov:443/job/859192600
Engineering Technician (Civil),Indian Health Service,"Polacca, Arizona",GS,61722,91664,0802,2026-02-26,2026-03-19,https://www.usajobs.gov:443/job/859193100
Engineering Technician (Civil),Indian Health Service,"Polacca, Arizona",GS,61722,91664,0802,2026-02-26,2026-03-19,https://www.usajobs.gov:443/job/859193400
Health Facilities Engineer,Indian Health Service,"Sacramento, California",GS,99218,128987,0801,2026-01-16,2026-02-06,https://www.usajobs.gov:443/job/854812600
Health Information Specialist,Indian Health Service,"Sisseton, South Dakota",GS,74678,97087,0601,2026-03-16,2026-03-27,https://www.usajobs.gov:443/job/861237900
Health Technician,Indian Health Service,"Charles City, Virginia",GS,52710,68524,0640,2026-03-19,2026-06-11,https://www.usajobs.gov:443/job/861783200
Health Technician,Indian Health Service,"Chinle, Arizona",GS,45409,59031,0640,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856151600
Health Technician (Multiple Specialties),Indian Health Service,"Camp Verde, Arizona",GS,37193,47334,0640,2026-01-31,2026-05-01,https://www.usajobs.gov:443/job/856163600
Health Technician (Multiple Specialties),Indian Health Service,"Camp Verde, Arizona",GS,40736,52957,0640,2026-02-03,2026-05-05,https://www.usajobs.gov:443/job/856400100
JVN Clinical Optometrist,Indian Health Service,"Phoenix, Arizona",GS,142986,185885,0662,2026-03-27,2026-04-10,https://www.usajobs.gov:443/job/862934500
JVN Optometrist,Indian Health Service,"Phoenix, Arizona",GS,142986,185885,0662,2026-03-27,2026-04-10,https://www.usajobs.gov:443/job/862940600
Lead Optometrist,Indian Health Service,"Phoenix, Arizona",GS,170030,221041,0662,2026-03-27,2026-04-10,https://www.usajobs.gov:443/job/862938000
Licensed Practical Nurse,Indian Health Service,"Camp Verde, Arizona",GS,46655,73625,0620,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856120900
Maintenance Worker,Indian Health Service,"Salem, Oregon",WG,34.22,39.93,4749,2026-03-20,2026-03-30,https://www.usajobs.gov:443/job/862064800
Medical Records Technician,Indian Health Service,"Camp Verde, Arizona",GS,36103,47334,0675,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856159200
Medical Records Technician,Indian Health Service,"Camp Verde, Arizona",GS,40736,52957,0675,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858466200
Medical Records Technician,Indian Health Service,"Camp Verde, Arizona",GS,45409,59031,0675,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858467200
Medical Support Assist (Office Assistant),Indian Health Service,"Camp Verde, Arizona",GS,36464,47334,0679,2026-01-31,2026-05-01,https://www.usajobs.gov:443/job/856163900
Medical Support Assistant,Indian Health Service,"Camp Verde, Arizona",GS,40736,59031,0679,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858467600
Medical Support Assistant,Indian Health Service,"Camp Verde, Arizona",GS,45409,59031,0679,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858468500
Medical Support Assistant,Indian Health Service,"Chinle, Arizona",GS,36464,47334,0679,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856146500
Medical Support Assistant (Business Office),Indian Health Service,"Chinle, Arizona",GS,36464,47334,0679,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856149700
Medical Support Assistant (Patient Registration),Indian Health Service,"Camp Verde, Arizona",GS,36464,47334,0679,2026-01-31,2026-05-01,https://www.usajobs.gov:443/job/856163800
Medical Support Assistant (Purchased/Referred Care),Indian Health Service,"Chinle, Arizona",GS,36464,47334,0679,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856143400
Medical Technician,Indian Health Service,"Chinle, Arizona",GS,40332,73563,0645,2025-11-04,2026-01-30,https://www.usajobs.gov:443/job/849505900
Medical Technician (Laboratory Support),Indian Health Service,"Chinle, Arizona",GS,45409,66857,0645,2026-01-20,2026-04-14,https://www.usajobs.gov:443/job/855926300
Medical Technician (Laboratory Support),Indian Health Service,"Chinle, Arizona",GS,40736,59978,0645,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856280800
Medical Technician (Laboratory Support),Indian Health Service,"Chinle, Arizona",GS,50460,74297,0645,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856282800
Nurse (Case Management),Indian Health Service,"Dulce, New Mexico",GS,98244,127725,0610,2026-03-17,2026-03-27,https://www.usajobs.gov:443/job/861415700
Nurse (Case Management),Indian Health Service,"Lockport, New York",GS,84363,109678,0610,2026-04-01,2026-06-30,https://www.usajobs.gov:443/job/863461800
Nurse (ER),Indian Health Service,"Chinle, Arizona",GS,73426,127725,0610,2026-01-29,2026-04-30,https://www.usajobs.gov:443/job/855960600
Nurse (ICU),Indian Health Service,"Chinle, Arizona",GS,79746,127725,0610,2026-01-29,2026-04-29,https://www.usajobs.gov:443/job/855957500
Nurse (Infection Control),Indian Health Service,"Dulce, New Mexico",GS,98244,127725,0610,2026-02-25,2026-03-02,https://www.usajobs.gov:443/job/858954100
Nurse (Infection Control),Indian Health Service,"Santa Fe, New Mexico",GS,98244,127725,0610,2026-04-03,2026-04-17,https://www.usajobs.gov:443/job/863898100
Nurse (Med/Surg),Indian Health Service,"Camp Verde, Arizona",GS,68738,127725,0610,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856154400
Nurse (OB),Indian Health Service,"Chinle, Arizona",GS,73426,127725,0610,2026-01-29,2026-04-30,https://www.usajobs.gov:443/job/855995900
Nurse (OR),Indian Health Service,"Chinle, Arizona",GS,73426,127725,0610,2026-01-29,2026-04-29,https://www.usajobs.gov:443/job/855955100
Nurse (Outpatient),Indian Health Service,"Chinle, Arizona",GS,73426,127725,0610,2026-02-05,2026-05-06,https://www.usajobs.gov:443/job/856752800
Nurse Practitioner,Indian Health Service,"Camp Verde, Arizona",GS,117383,164017,0610,2026-01-29,2026-04-30,https://www.usajobs.gov:443/job/855974700
Nursing Assistant,Indian Health Service,"Camp Verde, Arizona",GS,36464,65599,0621,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856156800
Optometrist,Indian Health Service,"Camp Verde, Arizona",GS,119297,155094,0662,2026-02-06,2026-05-07,https://www.usajobs.gov:443/job/856924400
Optometrist,Indian Health Service,"Chinle, Arizona",GS,142986,185885,0662,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856262800
Optometrist,Indian Health Service,"Chinle, Arizona",GS,119297,155094,0662,2026-02-27,2026-05-07,https://www.usajobs.gov:443/job/859383400
Optometrist,Indian Health Service,"Chinle, Arizona",GS,119297,155094,0662,2026-02-27,2026-05-07,https://www.usajobs.gov:443/job/859383500
Optometrist,Indian Health Service,"Chinle, Arizona",GS,142986,185885,0662,2026-02-27,2026-05-07,https://www.usajobs.gov:443/job/859383700
Optometrist (Resident),Indian Health Service,"Chinle, Arizona",GS,102081,108462,0662,2026-03-13,2026-03-19,https://www.usajobs.gov:443/job/861100800
Pharmacist,Indian Health Service,"Chinle, Arizona",GS,126326,174207,0660,2025-10-17,2026-01-15,https://www.usajobs.gov:443/job/848382500
Pharmacist,Indian Health Service,"Chinle, Arizona",GS,127590,175945,0660,2026-01-29,2026-04-29,https://www.usajobs.gov:443/job/855866100
Pharmacist (Resident) PGY1,Indian Health Service,"Anchorage, Alaska",GS,101053,101053,0660,2025-12-01,2026-01-02,https://www.usajobs.gov:443/job/851275900
Pharmacist (Resident) PGY2,Indian Health Service,"Phoenix, Arizona",GS,101053,101053,0660,2025-12-09,2026-01-02,https://www.usajobs.gov:443/job/852017700
Pharmacy Technician,Indian Health Service,"Camp Verde, Arizona",GS,44333,64698,0661,2026-02-02,2026-04-03,https://www.usajobs.gov:443/job/856236900
Pharmacy Technician,Indian Health Service,"Chinle, Arizona",GS,43894,64061,0661,2025-10-24,2026-01-23,https://www.usajobs.gov:443/job/848874000
Pharmacy Technician,Indian Health Service,"Chinle, Arizona",GS,44333,80685,0661,2026-01-15,2026-01-21,https://www.usajobs.gov:443/job/854696300
Pharmacy Technician,Indian Health Service,"Chinle, Arizona",GS,62066,80685,0661,2026-02-03,2026-05-05,https://www.usajobs.gov:443/job/856394900
Pharmacy Technician,Indian Health Service,"Chinle, Arizona",GS,55678,80685,0661,2026-02-10,2026-05-08,https://www.usajobs.gov:443/job/857213000
Pharmacy Technician,Indian Health Service,"Tsaile, Arizona",GS,55678,72382,0661,2026-02-25,2026-03-11,https://www.usajobs.gov:443/job/858974800
Pharmacy Technician,Indian Health Service,"Tsaile, Arizona",GS,62066,80685,0661,2026-02-25,2026-03-11,https://www.usajobs.gov:443/job/858975000
Physical Therapist,Indian Health Service,"Camp Verde, Arizona",GS,74678,116362,0633,2026-02-23,2026-05-22,https://www.usajobs.gov:443/job/858475600
Physical Therapist,Indian Health Service,"Camp Verde, Arizona",GS,89508,116362,0633,2026-02-23,2026-05-22,https://www.usajobs.gov:443/job/858475700
"Physician (Family Practice), GS-14",Indian Health Service,"Taos, New Mexico",GS,200000,315000,0602,2025-10-27,2026-01-21,https://www.usajobs.gov:443/job/848935100
Physician (Internal Medicine) - GS-13,Indian Health Service,"Gallup, New Mexico",GS,200000,300000,0602,2025-10-20,2026-01-19,https://www.usajobs.gov:443/job/848508700
Physician (Internal Medicine) GS-14/15,Indian Health Service,"Gallup, New Mexico",GS,200000,300000,0602,2025-10-20,2026-01-19,https://www.usajobs.gov:443/job/848508900
Physician (Multiple Specialties),Indian Health Service,"Camp Verde, Arizona",GS,200000,400000,0602,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856076300
Physician (Peds),Indian Health Service,"Eagle Butte, South Dakota",GS,250000,315000,0602,2025-10-23,2026-01-20,https://www.usajobs.gov:443/job/848785200
Physician Assistant,Indian Health Service,"Chinle, Arizona",GS,124915,162396,0603,2025-11-21,2026-01-21,https://www.usajobs.gov:443/job/850787500
Physician Assistant,Indian Health Service,"Chinle, Arizona",GS,126164,164017,0603,2026-02-02,2026-04-02,https://www.usajobs.gov:443/job/856250500
Physician Assistant,Indian Health Service,"Chinle, Arizona",GS,117383,152606,0603,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856282100
Physician Assistant,Indian Health Service,"Chinle, Arizona",GS,110727,143953,0603,2026-02-10,2026-05-08,https://www.usajobs.gov:443/job/857115600
Physician Assistant,Indian Health Service,"Lower Brule, South Dakota",GS,116220,151079,0603,2025-10-30,2026-01-28,https://www.usajobs.gov:443/job/849172100
Physician Assistant,Indian Health Service,"Polacca, Arizona",GS,124915,162396,0603,2025-10-30,2026-01-28,https://www.usajobs.gov:443/job/849176200
Public Health Nurse,Indian Health Service,"Camp Verde, Arizona",GS,84363,127725,0610,2026-03-24,2026-06-22,https://www.usajobs.gov:443/job/862294300
Quality Services Manager,Indian Health Service,"Mescalero, New Mexico",GS,89508,116362,0601,2026-03-31,2026-04-30,https://www.usajobs.gov:443/job/863266600
Safety and Occupational Health Specialist,Indian Health Service,"Sisseton, South Dakota",GS,74678,97087,0018,2026-03-16,2026-03-27,https://www.usajobs.gov:443/job/861277500
Security Guard,Indian Health Service,"Camp Verde, Arizona",GS,36464,47334,0085,2026-01-31,2026-05-01,https://www.usajobs.gov:443/job/856163700
Security Guard,Indian Health Service,"Chinle, Arizona",GS,40736,52957,0085,2026-02-02,2026-05-01,https://www.usajobs.gov:443/job/856285600
Social Services Assistant,Indian Health Service,"Camp Verde, Arizona",GS,50460,65599,0186,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856437800
Social Services Assistant,Indian Health Service,"Camp Verde, Arizona",GS,40736,52957,0186,2026-02-20,2026-05-22,https://www.usajobs.gov:443/job/858390300
Social Services Assistant,Indian Health Service,"Chinle, Arizona",GS,45409,59031,0186,2026-01-29,2026-04-29,https://www.usajobs.gov:443/job/855985600
Social Services Assistant,Indian Health Service,"Chinle, Arizona",GS,36409,47334,0186,2026-02-04,2026-05-04,https://www.usajobs.gov:443/job/856437600
Social Worker,Indian Health Service,"Chinle, Arizona",GS,79585,103456,0185,2025-11-17,2025-12-31,https://www.usajobs.gov:443/job/850348200
Social Worker,Indian Health Service,"Chinle, Arizona",GS,97108,126243,0185,2026-01-29,2026-04-29,https://www.usajobs.gov:443/job/855953300
Social Worker,Indian Health Service,"Chinle, Arizona",GS,65381,104502,0185,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856266300
Social Worker,Indian Health Service,"Chinle, Arizona",GS,80382,104502,0185,2026-02-02,2026-05-04,https://www.usajobs.gov:443/job/856283500
Sr. Healthcare Facility Engineer,Indian Health Service,"Oklahoma City, Oklahoma",GS,89508,116362,0801,2026-01-15,2026-01-21,https://www.usajobs.gov:443/job/854704100
Substance Abuse Disorder (SUD) Counselor,Indian Health Service,"Davis, California",GS,82780,107620,0101,2026-04-01,2026-04-10,https://www.usajobs.gov:443/job/863577400
Supervisory Advanced Practice Nurse,Indian Health Service,"Fort Yates, North Dakota",GS,136388,177306,0610,2026-03-26,2026-06-23,https://www.usajobs.gov:443/job/862780500
Supervisory Dentist,Indian Health Service,"Camp Verde, Arizona",GS,145000,335000,0680,2026-03-03,2026-05-25,https://www.usajobs.gov:443/job/859683800
Supervisory Dentist,Indian Health Service,"Camp Verde, Arizona",GS,145000,335000,0680,2026-03-03,2026-05-29,https://www.usajobs.gov:443/job/859696200
Supervisory Nurse,Indian Health Service,"Chinle, Arizona",GS,98244,127725,0610,2026-03-04,2026-06-05,https://www.usajobs.gov:443/job/859980200
Supervisory Nurse,Indian Health Service,"Chinle, Arizona",GS,107048,139166,0610,2026-03-05,2026-06-05,https://www.usajobs.gov:443/job/859987900
Supervisory Nurse,Indian Health Service,"Chinle, Arizona",GS,118203,153665,0610,2026-03-05,2026-06-05,https://www.usajobs.gov:443/job/859991600
Supervisory Nurse,Indian Health Service,"Mashpee, Massachusetts",GS,98244,139166,0610,2026-02-26,2026-03-12,https://www.usajobs.gov:443/job/859177900
Supervisory Nurse (Assistant Nurse Executive),Indian Health Service,"Whiteriver, Arizona",GS,118203,153665,0610,2026-04-01,2026-04-14,https://www.usajobs.gov:443/job/863495900
Supervisory Pharmacist,Indian Health Service,"Clinton, Oklahoma",GS,143662,186762,0660,2026-04-02,2026-04-19,https://www.usajobs.gov:443/job/863684600
Supervisory Physician,Indian Health Service,"Camp Verde, Arizona",GS,145000,400000,0602,2026-02-27,2026-05-27,https://www.usajobs.gov:443/job/859513700
Supervisory Physician,Indian Health Service,"Chinle, Arizona",GS,145000,400000,0602,2026-02-27,2026-05-27,https://www.usajobs.gov:443/job/859510500
Supervisory Physician (Chief Medical Officer),Indian Health Service,"Parker, Arizona",GP,145000,400000,0602,2026-03-31,2026-04-13,https://www.usajobs.gov:443/job/863385700
Supervisory Physician (Chief Medical Officer),Indian Health Service,"Parker, Arizona",GS,145000,400000,0602,2026-03-06,2026-03-12,https://www.usajobs.gov:443/job/860181600
Supervisory Program Manager (Behavioral Health),Indian Health Service,"Hemet, California",GS,117984,153382,0340,2026-04-02,2026-04-09,https://www.usajobs.gov:443/job/863788400
Supervisory Resident Assistant,Indian Health Service,"Davis, California",GS,68419,88949,0186,2026-03-25,2026-04-08,https://www.usajobs.gov:443/job/862613200
Teacher (Supervisor),Indian Health Service,"Wakpala, South Dakota",GS,61722,80243,1710,2026-03-26,2026-04-08,https://www.usajobs.gov:443/job/862693100
X-Ray Technologist,Indian Health Service,"Chinle, Arizona",GS,50807,77334,0647,2026-01-30,2026-04-30,https://www.usajobs.gov:443/job/856111900
ADVANCED PRACTICE NURSE,National Institutes of Health,"Baltimore, Maryland",GS,111147,158322,0610,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863459600
ADVANCED PRACTICE NURSE (NURSE PRACTITIONER),National Institutes of Health,"Baltimore, Maryland",GS,121785,158322,0610,2026-02-23,2026-03-04,https://www.usajobs.gov:443/job/857474400
Accountant,National Institutes of Health,"Montgomery County, Maryland",GS,102415,158322,0510,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863402900
Administrative Officer,National Institutes of Health,"Salt Lake City, Utah",GS,106437,172980,0341,2026-04-02,2026-04-06,https://www.usajobs.gov:443/job/863048000
Administrative Officer,National Institutes of Health,"Salt Lake City, Utah",GS,61722,145468,0341,2026-04-02,2026-04-06,https://www.usajobs.gov:443/job/863194600
Associate Director for Legislative Policy & Analysis,National Institutes of Health,"Bethesda, Maryland",ES,151661,228000,0340,2026-03-09,2026-03-23,https://www.usajobs.gov:443/job/860187400
Biologist,National Institutes of Health,"Baltimore, Maryland",GS,111147,158322,0401,2026-02-23,2026-03-04,https://www.usajobs.gov:443/job/857542200
Biologist,National Institutes of Health,"Baltimore, Maryland",GS,77983,133142,0401,2026-02-23,2026-03-04,https://www.usajobs.gov:443/job/857552200
Biologist,National Institutes of Health,"Hamilton, Montana",GS,74678,116362,0401,2026-03-04,2026-03-13,https://www.usajobs.gov:443/job/859485500
Biologist (Safety),National Institutes of Health,"Montgomery County, Maryland",GS,121785,158322,0401,2026-04-08,2026-04-17,https://www.usajobs.gov:443/job/863800000
Budget Analyst,National Institutes of Health,"Montgomery County, Maryland",GS,77983,158322,0560,2026-03-30,2026-04-06,https://www.usajobs.gov:443/job/861695400
Budget Officer,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0560,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863796100
Clinical Pharmacy Specialist (Oncology),National Institutes of Health,"Montgomery County, Maryland",GS,139421,166700,0660,2026-03-19,2026-03-23,https://www.usajobs.gov:443/job/861059000
Clinical Pharmacy Specialists - (Oncology) and (Transplant),National Institutes of Health,"Bethesda, Maryland",GS,138041,165050,0660,2025-12-29,2026-01-07,https://www.usajobs.gov:443/job/853065700
Contract Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,74678,158322,1102,2026-02-13,2026-02-17,https://www.usajobs.gov:443/job/856783800
